row ID,row m/z,row retention time,blank.mzXML Peak area,33.mzXML Peak area,17.mzXML Peak area,31.mzXML Peak area,28.mzXML Peak area,08.mzXML Peak area,26.mzXML Peak area,32.mzXML Peak area,12.mzXML Peak area,15.mzXML Peak area,25.mzXML Peak area,11.mzXML Peak area,24.mzXML Peak area,20.mzXML Peak area,21.mzXML Peak area,19.mzXML Peak area,27.mzXML Peak area,16.mzXML Peak area,13.mzXML Peak area,30.mzXML Peak area,23.mzXML Peak area,01.mzXML Peak area,10.mzXML Peak area,35.mzXML Peak area,18.mzXML Peak area,14.mzXML Peak area,22.mzXML Peak area,36.mzXML Peak area,02.mzXML Peak area,07.mzXML Peak area,09.mzXML Peak area,03.mzXML Peak area,34.mzXML Peak area,29.mzXML Peak area,04.mzXML Peak area,05.mzXML Peak area,06.mzXML Peak area,
2379,339.10533668583713,2.2974605263157897,0,0,0,0,0,2306902.4389794935,0,0,0,4207846.385875,0,0,3175092.5645537097,2512528.9345488274,2402930.8936425745,3995424.718746091,0,0,4009635.869627932,1700722.1244570322,3180187.7962119104,0,0,1.9848687820988264E7,1907282.4961806608,2549080.0346464845,3995447.4941386706,9771156.68582616,0,7754759.863027345,5252150.727421874,3027120.680632811,6958465.888599607,2890257.9630546863,0,0,0,
2380,892.5900206259071,20.765833333333333,0,0,0,0,0,1299029.1377343577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0072228559609372E7,0,0,
2381,393.0585095683822,5.582045,0,0,0,0,0,1620953.9771933618,4479041.250770493,0,0,0,5401527.778515606,0,0,0,936649.9557119183,0,1.1276952512796916E7,0,0,0,0,5146266.783522483,0,0,0,0,0,0,0,5482710.635282209,5928933.261172868,0,0,0,3031487.7588339928,1981911.281330075,0,
2382,409.18343433164694,5.691491666666668,0,0,0,0,0,1462883.7838837851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142818.482724607,0,0,0,0,0,0,
2383,967.5934350967935,17.11341666666667,0,0,0,0,0,532986.7157031036,0,0,0,0,0,2681348.7326562223,0,0,0,0,4518088.012812529,2140940.9996874304,0,3724100.5695311744,0,0,0,0,2030859.5199219026,0,0,2749590.673437464,2550300.4743359205,4015620.091484324,3301231.6343750884,2427109.287734328,2154074.00437499,3454203.101054616,4246614.491406149,2640871.275859355,5354892.355273412,
2384,395.09518246972783,1.49504,0,0,0,0,0,3057144.8138232417,5268852.772232422,0,0,0,6770098.325173827,0,0,0,1955779.3508388666,0,2.5104661091355477E7,0,0,0,0,0,0,0,2525319.83853418,0,0,0,0,1.0237324529154295E7,8842937.323833982,0,0,0,1.1637786276023434E7,0,7093826.05394531,
2385,591.2053010086272,7.8199703703703705,0,0,0,0,0,1463084.566884764,9316891.508956041,2634978.7184355427,0,0,0,3732279.1784746107,2.681977572460949E7,0,0,0,0,0,565714.5492861345,0,0,0,0,2.201694261696491E7,0,0,2.5144586502449185E7,0,0,0,0,0,0,0,2171965.0240312517,0,0,
2386,623.4305642733253,15.920994444444446,0,0,0,0,0,2625156.7325839833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2735842.507448246,0,2235544.0777109317,5594099.214363266,0,0,0,6067647.043664067,0,9843090.009257823,
2387,623.430722176603,14.91497222222222,0,0,0,0,0,1921953.1090761744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3171808.17214454,0,2194897.077878905,4121066.6795351645,0,0,0,9070637.091859374,0,2.8060097367374994E7,
2388,731.1793943030532,5.3013433333333335,0,0,0,0,0,1441473.3887382837,1.40495480803891E8,0,0,0,0,0,0,0,0,0,0,0,0,4433923.062504851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.60009560970234E7,0,1.9403655839716455E8,
2389,135.0440602163566,6.749022222222222,0,0,0,0,0,2203974.4054472656,0,0,0,0,0,0,0,1241347.117871092,1334717.298699217,2002427.6346113314,0,0,0,745363.8962402341,0,0,0,0,6492686.9875957295,0,0,0,0,2143443.5530664083,7729282.34558593,0,0,898803.7316582012,0,0,0,
2390,522.4514524740271,17.23571666666667,0,0,0,0,0,678232.2758594028,0,0,0,0,0,0,0,0,0,0,0,0,0,1636120.0920702745,0,0,2291308.9495312595,6417608.088437408,0,5568142.131015533,0,5209392.939843648,0,0,1470450.1639453094,0,7054993.417656186,1.09793054557811E7,0,3030084.9762108857,0,
2391,376.31861131700975,19.408180555555557,0,0,0,0,0,1388985.0354687062,0,0,9563182.22902346,1023474.6464843972,1.0717885304765629E7,0,0,0,1.0579439187539073E7,0,0,0,0,0,7074338.256640625,0,0,3701627.569453116,4166200.747343714,0,0,0,1160005.9788281526,0,0,0,7998523.39296876,1.175929267109378E7,0,2472957.8321093735,0,
2392,790.5217323537506,16.653691666666667,0,0,0,0,0,1142375.728359384,0,0,1138824.020054636,0,0,0,0,0,1926150.4953280853,0,0,0,0,0,0,0,0,0,548510.1556406169,0,0,0,5792159.8531251,0,2883873.5813867333,5327920.114164062,0,0,0,0,648511.075753918,
2393,339.10572178793683,4.63257037037037,0,0,0,0,0,1460427.5334882815,0,0,0,558864.0784287106,0,0,981458.8614628902,1377157.3721220687,1219927.4956699219,1242133.9131630857,0,0,1576890.8475683576,0,778584.4075986326,1638083.5126533173,1019509.392839838,768399.7761679698,787758.7108984367,0,479988.2094746096,0,0,2760667.0074101575,2862245.437890624,1138922.42515625,688870.353687505,0,0,0,605694.826102538,
2394,860.5821716950815,18.503875,0,0,0,0,0,862454.5919921638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195058.76874999312,0,0,7262164.9760352075,0,0,0,0,0,3695070.3670703555,0,0,
2395,135.04408297768325,6.264018333333333,0,0,0,0,0,3341367.7274492183,4652762.371269541,0,0,0,1.1199094125507787E7,0,0,2895808.853738283,2880190.8646816416,0,9223017.154273443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930662.033177737,3896332.917374998,6423746.326390626,0,5485023.788156223,
2396,545.1997179678239,7.477635714285713,0,0,0,0,0,1146150.3799941419,0,0,0,0,2187052.9547519614,0,6822212.956166004,429665.11292578315,529286.6825371045,0,2335441.9797285097,0,0,0,0,0,2968737.848445333,0,0,1.5075875245078158E7,1.306957273233591E7,0,0,2541374.8740507816,2244180.0664335904,4481579.237035165,0,1088811.2355253946,0,7060332.585361362,0,
2397,575.2099984454508,8.005760416666666,0,0,0,0,0,1567320.2487382765,0,0,1.041866525016996E7,0,0,1.6159727089880785E7,5914216.63985939,811735.6956044876,0,0,0,0,5464897.67701951,0,8960069.261587886,0,1.2861277358375048E7,4636498.55395119,1879166.0686503877,4472424.884929685,1.2459971163822278E7,1.1523232426146515E7,0,5537584.501169921,4242948.114654304,0,2938870.087617179,0,0,0,0,
2398,873.552355887488,20.04824166666667,0,0,0,0,0,2966694.9153125156,0,3653764.7476562196,8045294.441640641,0,2.0634348092343897E7,0,0,7219089.440390541,9364381.183789114,0,1.1910655831835866E7,4261526.023671867,0,0,7884688.193203107,7689654.621367239,0,0,9387051.820390638,3357200.878515653,0,3905947.852656269,0,9397700.644941371,1.6310102262226596E7,5085460.812812498,7688695.094355449,4870587.863125028,850608.5095898509,9113289.693867126,0,
2399,207.06538776871403,5.80265,0,0,0,0,0,1248268.6256328195,0,0,2802806.0497421673,0,468956.7065800784,4106954.8218437694,0,0,0,0,836429.0643632816,0,2014567.9531269534,1414162.3540156202,0,0,5652986.066953132,0,0,1439273.8099492197,0,0,2423092.523250008,0,2665230.9978515627,4488848.255375,0,1548962.8785976535,0,1132082.8203242186,3033641.6443359274,
2400,731.1795081408882,4.67325,0,0,0,0,0,1752921.5938046866,4.067711788957033E7,0,0,0,2.315448963067575E7,0,0,0,0,0,2.6553960155431178E8,0,0,2579524.652836913,0,0,0,0,0,0,0,0,0,6178695.333226573,5167526.213375001,0,0,2588171.048961914,0,1.925763294258984E7,0,
2401,788.5443729266492,19.455047619047622,0,0,0,0,0,1024168.8874609072,0,0,0,0,0,0,0,2.1683524394394528E7,0,1.7005488328437485E7,0,1.6610817076289086E7,0,0,0,0,0,0,1.8155423017363235E7,0,0,0,0,0,0,183586.56312499454,0,0,895100.0888281276,0,0,
2402,1003.7707403318888,19.236520833333337,0,0,0,0,0,1415647.6557812518,0,0,0,0,0,0,0,0,440436.15144529764,0,0,0,0,0,0,0,0,4439434.649062451,0,8433341.72749995,0,1879213.9426562544,0,0,0,4795908.267812493,2046664.7786718574,0,0,4610272.154375001,0,
2403,784.5756686468062,19.453263888888888,0,0,0,0,0,1885651.9186914219,0,0,3822580.192773384,0,0,3155773.7919921707,0,7177643.584667975,6543946.540839789,0,2378060.8533593677,0,0,0,0,0,3167604.2209374886,0,2515285.864023407,0,0,583223.9367187474,0,0,2651161.6372265825,6250354.955312515,0,0,0,4065298.465312494,0,
2404,361.0895487117934,5.811429411764706,0,0,0,0,0,1134223.0634619126,1.3657374377082005E7,0,0,7033632.602191386,5069808.086784184,0,0,5328409.354526361,5710501.842643536,8794670.35990917,1821820.026470705,563746.9771582052,3616390.4135273485,0,0,1.029987839268067E7,0,0,1056883.235810546,0,0,0,3323151.3372646538,1303218.4035976587,3037793.917042972,2161817.7493916024,0,0,855307.0073085971,0,0,
2405,759.2106159465967,6.296186111111111,0,0,0,0,0,1602938.450809569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213117.7994580066,2502316.134148438,2342109.0487734424,1755656.6751367222,0,0,0,896106.8139980463,0,
2406,597.4878313077252,21.014347222222217,0,0,0,0,0,1897115.9576562396,0,0,7177345.3223047,9695903.27894531,0,5071711.156562487,0,1.8413638826894514E7,1.6191487996074304E7,0,0,6955557.87753907,4948312.747500023,0,0,0,5374356.368496068,0,9394096.768125033,4809765.231367212,0,0,0,0,0,0,0,0,0,0,2116498.7041406306,
2407,603.189613272687,5.0938083333333335,0,0,0,0,0,707066.3654472609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648500.7208281265,0,0,0,0,1330179.9683007807,2551203.344796865,0,0,0,0,0,0,
2408,375.0688931862171,3.2426400000000006,0,0,0,0,0,1986037.277691407,2165893.9433789067,0,0,0,1.1855923095948245E7,0,0,1.5407232697716791E7,1.8602805537072275E7,2644152.084298827,1.1029705044625973E7,0,0,0,0,2.404407612198632E7,0,0,2.0667537496037114E7,1307306.1616884756,0,0,0,2.241085598288085E7,2.9483423786367185E7,0,0,1342276.8679531256,1094985.315973633,6957730.024112308,0,
2409,355.10240832910506,1.0905738095238093,0,0,0,0,0,1223662.1819414073,0,0,0,0,0,0,0,417129.5719511719,1441694.354184571,0,0,0,0,0,0,2211992.240617189,0,0,1805082.2274882803,0,0,0,0,5214512.287765626,3848076.9310234347,0,0,0,0,0,0,
2410,500.44622433826635,18.054366666666667,0,0,0,0,0,792212.3254296817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6750265965859301E7,1.5669220128203122E7,0,0,0,0,6415152.715195182,1648021.1494140872,
2411,425.17841624162,7.594141666666666,0,0,0,0,0,723396.2323593706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799077.6051591769,0,0,0,0,0,0,0,0,0,457912.7963115257,0,0,6.243539389921881E7,1.3898304764738217E7,2.077577157403313E7,
2412,425.1077517358348,7.419000000000001,0,0,0,0,0,832079.8133613277,0,0,644475.7104296868,0,0,2908352.789119143,3.0556542231711965E7,0,0,0,0,0,0,1017552.0468320325,1.5942870211093746E7,0,3194422.1086015576,1.8306159634457104E7,0,0,4.875099545183191E7,2.077829634403125E7,0,0,1625747.4671406185,0,1.2152044363710964E7,0,0,0,0,
2413,539.1162936364411,8.600351666666667,0,0,0,0,0,877135.2417001895,2179899.820835928,0,0,0,3692392.950943366,0,0,0,0,0,7233243.012867177,0,0,0,0,0,0,0,909028.1816416057,0,0,0,0,0,2855629.8599921837,0,1168812.612737314,0,9337985.662693383,4643620.838137694,3061758.393023465,
2414,561.1939965444883,7.031053333333334,0,0,0,0,0,790271.4163144497,0,5165780.100400391,3921565.656893542,0,5.486203019728688E7,0,2.7415972421914205E7,0,2681083.4071982373,503204.6793955065,5.558279963138676E7,0,0,0,1.4953473986453137E8,5072204.321234369,0,0,0,4708354.423656267,0,1.070647155980627E8,0,2505673.972912102,4612500.100199215,7103295.511949223,2.7846671352865476E7,3212962.7232685555,1.1869460643980473E7,1.8523622486921843E7,9041514.498455096,
2415,371.2191876609306,15.033322222222225,0,0,0,0,0,867683.0604785169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5360830.6699912315,1803146.6046601657,0,0,0,0,0,0,
2416,731.1797246306629,4.277036666666667,0,0,0,0,0,2445385.7827060544,0,0,0,0,0,0,0,0,2878133.069189454,0,0,0,0,0,0,0,0,0,4810233.855794911,0,0,0,0,1.1116766573625002E7,1.0269732750355469E7,0,0,0,0,0,0,
2417,696.3438025647732,10.985858333333335,0,0,0,0,0,1265798.4352763633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355235.8043730524,0,0,0,0,0,0,
2418,731.1790661880417,5.558179166666666,0,0,0,0,0,619125.9383730494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204568.651411144,0,0,0,0,0,0,0,8870754.843648426,8865929.887496118,0,0,0,0,0,0,
2419,411.19986967121577,9.010366666666666,0,0,0,0,0,866272.0111015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375191.518089829,0,0,0,0,0,0,0,
2420,543.1838890696357,7.967618253968254,0,0,0,0,0,710193.1795507848,1503190.8133125086,483788.5447988282,0,1843431.338914062,1811200.143587889,0,5105089.103376925,2031849.0499570253,1505945.0308525378,3798836.2329765726,1806604.3190468736,0,1598463.0150898306,493970.6671523462,5870391.8647734495,0,0,3797793.349099641,0,1030381.3983408196,0,2013304.0714062413,3217016.4738281043,0,1908798.1611406254,3269509.8973046863,7.543714278399976E7,872517.9513955036,0,0,0,
2421,409.11064790562085,6.324269696969697,0,0,0,0,0,771908.7074462862,1483475.1207929736,0,0,0,2552108.032148438,0,0,0,5682966.2503437465,0,9348986.53862498,0,0,0,1.212752022992972E7,0,0,0,0,0,0,0,0,0,0,0,4206917.287824211,5050338.218152335,3223843.69468749,4.5442715207000025E7,7.499992043962492E7,
2422,331.0812912046809,9.439396153846154,0,0,0,0,0,961444.2622275389,0,0,3849276.7524531106,0,2035656.2125429744,4413456.594003902,8932439.977695271,0,0,0,2515634.335406237,0,0,1105029.662877928,0,726827.1303330077,4222750.411359372,1.174890030001172E7,0,0,8974799.609304657,0,0,0,0,0,0,0,4318645.227906242,0,8367467.76128126,
2423,181.0496274339802,3.238835714285714,0,0,0,0,0,1048593.4874257813,1151192.101535157,0,0,0,1.2988845633802736E7,0,0,1.9621723074771468E7,2.363778336817383E7,1398780.8518164067,1.2466100300355474E7,0,0,0,0,3.5900587873589836E7,0,0,2.8380168075330086E7,0,0,0,0,3.791207031987494E7,5.740622240921874E7,885588.8337714851,0,1222064.2915722653,0,7413446.945945315,0,
2424,309.0970946085314,5.933805555555556,0,0,0,0,0,876926.2506796871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3733896.156183595,0,0,0,0,945938.1200371105,0,0,0,0,0,0,0,
2425,407.0948598794872,5.565283333333333,0,0,0,0,0,856645.1270546858,1186681.5464043007,0,666691.435116211,0,669777.5131982418,657750.0167060546,494265.5818085935,0,0,0,1770055.4233984458,0,0,0,0,0,741886.7676640641,0,524740.7123339805,0,0,931875.5667304669,0,1654886.5746367222,1303512.7627373058,966670.9117109394,718461.6577949229,0,1.138578766529882E7,0,5490021.978519528,
2426,623.2498993359563,15.457220588235293,0,0,0,0,0,531609.2443642606,327994.22717089445,0,1575197.193292966,1769987.211853517,0,2150940.860044926,0,2278607.5045234393,1890896.7232919792,1337345.2858086047,350490.70712890616,0,1526490.3652900448,0,0,0,1688874.879397473,0,460012.5701464921,788765.9579179658,0,0,1621907.5847841864,528011.9558437563,1475516.262217753,2733997.7236220553,0,0,0,0,0,
2427,331.0813893443878,8.601536507936506,0,0,0,0,0,620464.9937832075,0,4.737624709913231E7,4436937.725234372,0,1.493602423524316E7,3852876.8834833987,0,1.8253477098691273E7,4890808.781704097,0,1.1837351262193345E7,1356004.9590039037,0,0,5114625.936758786,3519841.1354765794,3606763.1285966765,0,1293923.9937167913,766752.4583710955,0,1.060695211062698E7,0,1277011.3447226451,1838922.9014922008,1.2965927250194465E8,1.5966991211999942E7,2271708.7973749903,0,3.340813604003408E7,0,
2428,411.16263979207065,6.536334920634921,0,0,0,0,0,604171.7696015629,2997766.9004003913,2311660.5599082,0,3.805321065677189E8,4257949.262588865,0,0,2.129241761527346E7,1.984136661553123E7,2.6783967563771494E7,0,0,4.1855828908722705E8,0,0,4496429.404710932,0,0,1342862.143856444,3.047491155359566E8,0,1269991.8382109364,2.0513828197466787E7,1709056.5381347667,3649099.6526289023,2.3370520850890674E7,1504083.0878623074,0,2452487.679156245,3994363.1406523525,3205796.9655703166,
2429,195.0654014300474,3.239912121212121,0,0,0,0,0,1156926.469372071,0,0,0,0,8817887.823615232,0,0,1.3309030998988278E7,1.6751578098478526E7,1467855.163541015,8824431.684695315,0,0,0,0,0,0,0,1.949179526681252E7,0,0,0,0,2.576832654754686E7,3.9173122935335904E7,0,0,852577.5198828129,0,5037628.718839847,0,
2430,181.0496555840636,1.0553928571428572,0,0,0,0,0,524177.4867011722,2908239.489652344,0,0,0,3207982.446138671,0,0,923960.2483437483,0,0,2726330.0926054637,0,0,0,0,2516559.363265623,0,0,704022.7016679676,0,0,0,0,1949062.9284082053,1517218.0163164053,413098.209160156,0,647160.3503808597,3222491.0575351617,2240749.165097658,2376723.698910153,
2431,135.04409363437173,3.2440513888888884,0,0,0,0,0,1073604.9396660144,0,0,0,0,1.3701682735916011E7,0,0,2.0580997205353513E7,2.443432271686523E7,1374321.4155839835,1.2977219995199226E7,0,0,0,0,3.618246433803512E7,0,0,2.8725000816294935E7,0,0,0,0,3.820773608010543E7,5.764934587028124E7,0,0,2071842.6071464845,0,8253175.8435976645,0,
2432,1033.7311302568157,20.708719298245615,0,0,0,0,0,130412.34917968523,0,6414653.796220701,1.3502346764902402E7,0,1116394.640107423,4176433.233203116,0,7006872.783593747,5356871.753418014,287121.1955859316,643572.7037304564,1024005.7961523451,0,0,678503.9223046957,0,1682399.3498242376,0,2995812.8294921615,0,264807.05337891914,0,0,3318147.3394921976,2934371.9390624706,3971762.1865429934,1641702.3703906345,1055155.4768164074,0,0,0,
2433,1003.7714232033203,19.92910606060606,0,0,0,0,0,395911.79107422807,0,0,567403.0214062309,0,0,1284749.1221093377,941341.4775586117,0,0,0,0,0,0,0,0,0,354629.58042968117,0,0,0,2536266.8669531234,1501576.5769140895,0,0,0,939741.4412500322,4549668.090468714,1.022565380210932E7,0,7059546.954218771,0,
2434,621.2153784166387,6.971440476190476,0,0,0,0,0,652537.4641972644,3727384.174889668,0,0,0,4178580.585833969,0,0,2415823.1720634764,1459279.6027158126,2100597.9850351564,3103444.8530039173,0,764719.3081767564,0,0,0,0,0,0,0,0,3122881.7541416115,916976.8677080051,1386303.0298749998,2178770.125413093,0,0,0,3426455.4498144467,0,4463654.181638693,
2435,475.14252522383214,4.404083333333333,0,0,0,0,0,456293.34802148433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2261421.1052128845,0,0,0,0,0,0,0,
2436,195.06541046508414,1.0489809523809523,0,0,0,0,0,547977.6261855471,2864969.9672431657,0,0,0,3299246.4252949217,0,0,1144090.9256748026,0,0,2824073.6331953076,0,0,0,0,0,0,487086.6745400393,0,0,0,0,542225.0448046881,1340499.3731464862,1090870.4372324205,385126.77985351544,0,499534.3239658205,2779801.205757821,1820841.9095273442,2296260.71955859,
2437,929.6840316435975,19.87936363636364,0,0,0,0,0,526761.694804689,0,0,0,0,0,0,3431179.5291406116,0,0,0,1668989.0629296922,0,0,0,1390111.8292773461,0,0,4475784.948867171,0,0,6118389.831992218,8396934.989374971,0,3929088.7397656194,1382339.1297656342,0,1816903.8388086054,408653.1517187671,0,0,0,
2438,147.04410242638903,6.470427777777776,0,0,0,0,0,557789.4242636714,5881175.456937487,2.189746000866402E7,0,0,3521631.518406247,0,0,961261.1136386729,8652942.8610781,3082097.44177538,1945113.945417966,1410756.1222109413,0,0,1374014.9820468735,7584143.5311913965,0,0,1484163.0513183607,5.2152682435421824E7,0,1686731.7873828108,1508741.4349960997,1876629.3057890642,4013884.6747382833,1.8493863299109418E7,0,1014520.3944707047,2186605.289382815,1402265.8201367192,0,
2439,473.1055693948322,6.757689393939395,0,0,0,0,0,0,9.559375395942587E7,0,0,0,4.5102634306418054E7,0,7.691725497628927E7,0,0,0,1.5204147246460915E7,0,0,0,0,0,0,1.0639307942357423E7,0,0,8.483952131061573E7,1.0213128794710938E7,0,0,0,0,9547881.66996876,0,7130492.74846095,3.583000133327337E7,1.1036919090527361E7,
2440,289.07073413641825,6.709069047619048,0,0,0,0,0,0,6.627338345317782E7,0,0,0,2.821852177124809E7,0,1.3140008970675999E8,0,0,0,9881505.779389633,0,0,0,0,0,0,1.3483571517098063E8,0,0,1.600119902143314E8,0,0,0,0,0,0,0,0,3.4739942588531174E7,0,
2441,197.00581421515054,1.0318455555555555,0,0,0,0,0,0,5.424869315112509E7,0,0,5.26205805009307E7,3.6494416774867244E7,0,0,4.723440118354696E7,3.447605049907028E7,4.9292809419363245E7,2.171482005623049E7,0,3.057895131161715E7,0,0,9.062669827784379E7,0,0,0,2.8230793712210953E7,0,0,9.726715217129682E7,0,0,4.327016214005471E7,0,0,1.027580766342811E8,6.748808474962498E7,6.307853020662511E7,
2442,393.0794250669423,1.05704,0,0,0,0,0,0,4.620569651808401E7,0,0,0,4.716351801078123E7,0,0,1.4192705745429663E7,0,0,3.438588273468744E7,0,0,2866004.977363278,0,4.844641441065034E7,0,0,2396174.107189448,0,0,0,5099881.638704105,6339777.606500015,3702138.798628904,3491072.9417451154,0,3351272.22271387,5.309152253908019E7,2.959993123317187E7,3.712014745435345E7,
2443,615.4973121373484,17.557,0,0,0,0,0,0,3.1046948643749394E7,0,5.03740032032795E7,0,0,4.957903690406125E7,0,0,0,0,0,0,0,0,0,0,4.840005235398296E7,0,0,0,0,0,0,6.211960765015973E7,0,0,0,0,0,0,0,
2444,163.03899368480418,6.251752222222223,0,0,0,0,0,0,5.0365620651171975E7,1134675.114341798,477829.28239844064,0,1.6576896942118698E8,0,0,1.7529283284769535E7,2.4613862774945322E7,0,1.3353934584618749E8,0,0,0,8094096.2351757875,0,0,0,0,3947807.7031718735,0,1.4835215467027351E7,0,0,0,1.5026541394574197E7,1.970125685709378E7,5.178166419914057E7,1.0874259397931248E8,0,1.1917896559143715E8,
2445,499.14242821392656,5.2687968750000005,0,0,0,0,0,0,4.428203321154783E7,0,0,0,1.965009929839849E7,0,2578028.649117192,3852011.6495468714,1.2605614244630849E7,8099523.93265918,1.0965576295909403E8,0,0,0,0,9.539164399782793E7,0,2895659.6250048853,554210.1299765626,0,3101607.7145234467,2381742.9059912083,0,0,4924790.793789041,0,6555647.8411279125,3202429.388800782,0,2.0704981899606255E8,0,
2446,139.0026706357202,1.0294770833333333,0,0,0,0,0,0,3.379351398815923E7,0,672971.0253798823,3.6768139252253935E7,2.298948120507035E7,0,0,3.2918064213433646E7,2.335496399451267E7,3.389049499460644E7,1.3586354152776377E7,0,2.1242053742311504E7,0,0,5.754980475545313E7,0,0,0,1.8380175254214857E7,0,0,6.495823256164062E7,0,0,2.958936225209767E7,0,0,6.949983184212103E7,4.431279300223434E7,4.258026470908796E7,
2447,551.139901785916,8.406016666666666,0,0,0,0,0,0,3.680946343432034E7,0,0,0,0,0,0,0,0,0,0,0,402784.0347675746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2448,273.07577009709996,7.538329629629631,0,0,0,0,0,0,7.933110783493751E7,0,0,6870306.661015614,5.488591980537499E7,0,0,0,0,0,2.037438539615624E7,0,4643523.598603524,0,6.810267767343754E7,0,0,0,0,3271361.1668007625,0,1.6838226239575005E8,0,0,0,0,9.873917203500006E7,0,0,0,0,
2449,359.07384716764443,6.4812964285714285,0,0,0,0,0,0,3.301624214226755E7,0,0,0,1.1045864979939453E7,0,0,1.6572790073626943E7,5.01677778613163E7,5.522048488930475E7,5855885.155574192,0,3816994.432503921,0,0,2570615.69623047,0,0,0,4083803.7615136886,0,0,0,0,2537820.3091025366,0,601923.4097128895,0,2145784.3679101546,2117541.654056639,2835945.5038359473,
2450,393.07928699527156,4.784229166666667,0,0,0,0,0,0,3.356879249114838E7,0,0,0,0,0,0,0,0,0,0,0,0,2141428.155643555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0849859463219184E8,0,1.2923398303975417E8,
2451,705.2365564011893,7.70335,0,0,0,0,0,0,2.083650813245308E7,0,0,0,1.1058295639378965E7,0,0,0,0,0,7372297.554937501,0,0,0,907060.2465917969,0,0,0,0,0,0,0,0,0,0,0,1012712.6316035165,0,0,0,290413.86349218915,
2452,262.16513312256626,1.0901333333333334,0,0,0,0,0,0,2.2277292438875973E7,0,0,0,1.2721734695392579E7,0,0,0,0,0,2.945439238272263E7,3665326.8256640597,0,0,2019694.8828115233,0,0,0,0,0,3482063.755380857,2014798.8104316418,2530025.5217851577,0,0,4448748.577542967,0,0,0,2318086.344978519,2589833.0180800804,
2453,551.1232547789508,5.2055125,0,0,0,0,0,0,2.0426744594886795E7,0,0,0,2.0568852631148446E7,0,0,0,0,0,3.2456226397156198E7,0,0,0,0,0,0,0,0,0,0,0,0,302736.164230467,1477387.7696015618,0,0,0,1.1058890569746075E7,3964917.4531054446,2.6497690780273575E7,
2454,224.12822337183056,1.009937037037037,0,0,0,0,0,0,1.747965551728029E7,0,429801.7056132808,0,8825293.429189468,0,0,0,0,6424247.9698789,810251.4258427735,0,849545.6789785156,0,0,1090109.049098633,0,0,0,0,0,0,0,0,0,0,331698.5496933588,531448.6487265625,0,0,0,
2455,402.9595699037592,1.0301533333333333,0,0,0,0,0,0,1.8611712242668975E7,0,0,2.0135546948947296E7,1.163802521098049E7,0,0,1.636784626570901E7,1.235463922609862E7,1.80865800385537E7,7266652.306098641,0,1.199662301846385E7,0,0,2.4660160348492194E7,0,0,0,1.0339872959314454E7,0,0,2.995599827669237E7,0,0,1.4396502206203135E7,0,0,2.9816670460562468E7,1.9464798185023427E7,2.1156083220203158E7,
2456,273.0758223981744,8.967619047619046,0,0,0,0,0,0,3.499450320850007E7,0,0,3106082.332351555,2.3242592686674994E8,0,0,0,0,0,2.1219379178156245E7,0,3950270.7094999915,0,0,0,0,0,0,8471115.685429666,0,0,0,0,0,0,0,820902.6260908213,0,0,0,
2457,835.2669726616199,9.480877777777778,0,0,0,0,0,0,1.888462517531758E7,0,0,2008415.1578163977,2.921871541815641E7,0,0,0,0,0,3.528405310905069E7,0,4066081.9847969194,0,0,0,0,0,0,2544153.041942385,0,0,0,0,0,0,0,0,0,0,0,
2458,883.2293537043256,10.877566666666667,0,0,0,0,0,0,2.4824117127919927E7,0,0,0,1871659.4390566398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2459,835.2651664886839,9.186456250000003,0,0,0,0,0,0,1.5577929776371088E7,0,0,3269902.9905703086,2.5140971429433648E7,0,0,0,0,0,2.8397537434062432E7,0,4959153.18895506,0,0,0,2121699.379067401,0,0,463111.0413242144,0,0,0,0,0,3747782.915757838,0,0,0,0,0,
